state_u,district_u,lat,lng
TAMIL NADU,KRISHNAGIRI,16.605006369230768,80.67199533846153
TAMIL NADU,MADURAI,9.9786945,78.15998316666666
TAMIL NADU,MADURAI CITY,9.873974500000001,78.10925633333333
TAMIL NADU,MADURAI RURAL,9.906244076923077,78.120843
TAMIL NADU,MADURAI URBAN,9.897779846153847,78.09933191025641
TAMIL NADU,NAGAPATTINAM,11.091303759036144,78.66863226506024
TAMIL NADU,NAMAKKAL,11.111981727272727,78.70996944155844
TAMIL NADU,NILGIRIS,11.1250555,78.6772076142857
TAMIL NADU,PERAMBALUR,11.098818249999999,78.6685114736842
TAMIL NADU,PUDUKOTTAI,11.123756911392405,78.67002324050632
TAMIL NADU,RAILWAY CHENNAI,13.142889,80.296818
TAMIL NADU,RAMNATHAPURAM,11.11190931707317,78.63676840243903
TAMIL NADU,SALEM,11.601768400000001,78.1442568
TAMIL NADU,SALEM CITY,11.761187999999999,78.20812833333333
TAMIL NADU,SALEM RURAL,11.63904112857143,78.14623011428571
TAMIL NADU,SALEM URBAN,11.656002346153846,78.15361944871795
TAMIL NADU,SIVAGANGAI,11.126664777777778,78.64940874074074
TAMIL NADU,THANJAVUR,11.067512243243243,78.68723055405405
TAMIL NADU,THENI,11.179136674999999,78.6445313375
TAMIL NADU,THIRUNELVELI,11.1329298,78.6684722
TAMIL NADU,THIRUNELVELI CITY,10.9353765,78.73175975000001
TAMIL NADU,THIRUNELVELI RURAL,11.129072084507042,78.62584804225352
TAMIL NADU,THIRUNELVELI URBAN,11.15130880882353,78.68673319117647
TAMIL NADU,THIRUVALLUR,11.07281224691358,78.69634356790124
TAMIL NADU,THIRUVANNAMALAI,11.109202705128206,78.70591033333334
TAMIL NADU,THIRUVARUR,11.090176818181819,78.70359485714286
TAMIL NADU,THOOTHUGUDI,11.131592597222221,78.6786628611111
TAMIL NADU,THOOTHUKUDI,11.15582425,78.59597049999999
TAMIL NADU,TIRUPPUR,11.12344440625,78.6230421875
TAMIL NADU,TIRUPPUR CITY,11.16802925,78.52285575
TAMIL NADU,TOTAL,11.157311797297297,78.66814977027028
TAMIL NADU,TOTAL DISTRICT(S),11.047527666666667,78.32899966666666
TAMIL NADU,TRICHY,11.1142056,78.5103288
TAMIL NADU,TRICHY CITY,11.027055,78.5691614
TAMIL NADU,TRICHY RLY.,11.1833935,78.60631705
TAMIL NADU,TRICHY RURAL,11.11894361971831,78.66130969014084
TAMIL NADU,TRICHY URBAN,11.157734135135135,78.63886377027026
TAMIL NADU,VELLORE,12.920402363636365,79.14030096103896
TAMIL NADU,VILLUPURAM,11.127864418918918,78.6659630945946
TAMIL NADU,VILUPPURAM,10.8609615,78.70153183333333
TAMIL NADU,VIRUDHUNAGAR,11.111535914634146,78.65675398780488
TAMIL NADU,ZZ TOTAL,11.211974833333334,78.5524185
TELANGANA,ADILABAD,19.6787015,78.52728166666667
TELANGANA,CYBERABAD,20.5190005,78.61173316666667
TELANGANA,HYDERABAD CITY,17.370639666666666,78.55725983333333
TELANGANA,KARIMNAGAR,18.324611166666667,79.08336483333333
TELANGANA,KHAMMAM,17.240124166666668,80.1500745
TELANGANA,MAHABOOB NAGAR,20.579335833333335,79.19357633333334
TELANGANA,MEDAK,18.105973666666667,78.25971233333333
TELANGANA,NALGONDA,17.0883135,79.322684
TELANGANA,NIZAMABAD,18.735741333333333,78.16448683333333
TELANGANA,RANGA REDDY,17.323719333333333,78.43807066666666
TELANGANA,SECUNDERABAD RAILWAY,20.971026,78.89539433333333
TELANGANA,TOTAL DISTRICT(S),20.814352666666668,78.94159566666667
TELANGANA,WARANGAL CITY,17.919684166666666,79.674897
TELANGANA,WARANGAL RURAL,17.923365333333333,79.57091333333334
TRIPURA,DHALAI,20.485450571428572,79.11287242857142
TRIPURA,G. R. P.,20.899276,79.214527
TRIPURA,G.R.P.,20.655148,79.155292
TRIPURA,GOMATI,20.4202616875,79.1224696875
TRIPURA,KHOWAI,20.351122818181818,78.96363909090908
TRIPURA,KOWAI,20.729823,78.68299959999999
TRIPURA,NORTH,28.72913732394366,77.0836061830986
TRIPURA,SIPAHIJALA,20.8229786875,79.10494249999999
TRIPURA,SOUTH,28.536607753424654,77.1720164109589
TRIPURA,TOTAL,20.599883865671643,78.90147094029851
TRIPURA,TOTAL DISTRICT(S),20.10795583333333,78.911713
TRIPURA,UNAKOTI,20.41466211111111,79.01666094444444
TRIPURA,WEST,28.662314848101268,77.05148769620253
TRIPURA,ZZ TOTAL,20.538205333333334,79.18233783333334
UTTAR PRADESH,AGRA,27.182561544303795,78.00776069620252
UTTAR PRADESH,ALIGARH,27.90033035443038,78.08650583544303
UTTAR PRADESH,ALLAHABAD,25.443879061728396,81.85110066666667
UTTAR PRADESH,AMBEDKAR NAGAR,26.856787936708862,80.91726515189873
UTTAR PRADESH,AMETHI,26.9183319,80.822901
UTTAR PRADESH,AMROHA,27.0231362,81.06310069999999
UTTAR PRADESH,AURAIYA,26.863168303797472,80.9603262278481
UTTAR PRADESH,AZAMGARH,26.071939759493674,83.1836070886076
UTTAR PRADESH,BADAUN,26.85490901265823,80.94529073417722
UTTAR PRADESH,BAGHPAT,26.860425594936707,80.93541675949366
UTTAR PRADESH,BAHRAICH,26.763278576923078,80.99684975641026
UTTAR PRADESH,BALLIA,26.802210337499996,80.997653925
UTTAR PRADESH,BALRAMPUR,26.903892794871798,80.88179683333333
UTTAR PRADESH,BANDA,26.845153746835443,80.93680032911392
UTTAR PRADESH,BARABANKI,26.891112012658226,80.97728839240507
UTTAR PRADESH,BAREILLY,28.365406387500002,79.42941305000001
UTTAR PRADESH,BASTI,26.8775025,80.95057526923077
UTTAR PRADESH,BHADOHI,26.812548600000003,81.07842860000001
UTTAR PRADESH,BHIM NAGAR,26.792202800000002,80.9246621
UTTAR PRADESH,BIJNOR,26.821973101265826,80.91781279746836
UTTAR PRADESH,BULANDSHAHAR,26.845333666666665,80.90300708641975
UTTAR PRADESH,CHANDOLI,26.801339923076927,81.00164480769232
UTTAR PRADESH,CHITRAKOOT,26.974296199999998,81.0334134
UTTAR PRADESH,CHITRAKOOT DHAM,26.84729794117647,80.96694555882354
UTTAR PRADESH,CSM NAGAR,26.8576574,80.92982626666667
UTTAR PRADESH,DEORIA,26.845115696202534,80.96549998734177
UTTAR PRADESH,ETAH,26.836078333333337,80.94741398765433
UTTAR PRADESH,ETAWAH,26.819033658227845,80.86343706329113
UTTAR PRADESH,FAIZABAD,26.7918385125,82.1449300625
UTTAR PRADESH,FATEHGARH,26.86469180263158,80.93960106578947
UTTAR PRADESH,FATEHPUR,26.834176825000004,80.94601643749999
UTTAR PRADESH,FIROZABAD,26.784330721518984,80.95878841772152
UTTAR PRADESH,G. R. P.,26.7229285,80.9762355
UTTAR PRADESH,G.R.P.,26.882476631578946,80.99143947368421
UTTAR PRADESH,GAUTAMBUDH NAGAR,26.77767688888889,80.99672814814815
UTTAR PRADESH,GHAZIABAD,28.659804075,77.44239455
UTTAR PRADESH,GHAZIPUR,26.864206274999997,80.97230007499999
UTTAR PRADESH,GONDA,17.05764070886076,79.2626214050633
UTTAR PRADESH,GORAKHPUR,26.747146164556963,83.3572889113924
UTTAR PRADESH,HAMIRPUR,26.8876993,80.96437255
UTTAR PRADESH,HAPUR,16.697144,74.1764335
UTTAR PRADESH,HARDOI,26.87470063291139,80.92967535443037
UTTAR PRADESH,HATHRAS,26.8692582625,80.9254211125
UTTAR PRADESH,J.P.NAGAR,26.81743992753623,80.93306623188406
UTTAR PRADESH,JALAUN,26.86206716455696,80.95703941772152
UTTAR PRADESH,JAUNPUR,26.78357032911392,80.97466906329115
UTTAR PRADESH,JHANSI,25.460042950617286,78.58319519753087
UTTAR PRADESH,KANNAUJ,26.894528607594935,80.90276107594937
UTTAR PRADESH,KANPUR DEHAT,26.44045496875,80.318506125
UTTAR PRADESH,KANPUR NAGAR,26.468694963414634,80.32007154878049
UTTAR PRADESH,KANSHIRAM NAGAR,26.90994885185185,80.97630540740741
UTTAR PRADESH,KASGANJ,26.807293800000004,80.88523119999999
UTTAR PRADESH,KAUSHAMBI,26.780435949367085,80.98691583544304
UTTAR PRADESH,KHIRI,26.824518367088608,80.95516775949366
UTTAR PRADESH,KUSHI NAGAR,26.875676025316455,80.88317110126582
UTTAR PRADESH,LALITPUR,26.843920784810127,80.94098510126582
UTTAR PRADESH,LUCKNOW,26.851064185185187,80.9311779382716
UTTAR PRADESH,MAHARAJGANJ,26.893844961538463,80.91555152564102
UTTAR PRADESH,MAHOBA,26.813026641025644,80.94979771794873
UTTAR PRADESH,MAINPURI,26.879149871794873,80.99292846153845
UTTAR PRADESH,MATHURA,27.51284664556962,77.6812745443038
UTTAR PRADESH,MAU,26.868082716049383,80.98353590123457
UTTAR PRADESH,MEERUT,28.98354187341772,77.7058030886076
UTTAR PRADESH,MIRZAPUR,26.816946810126584,80.91317198734177
UTTAR PRADESH,MORADABAD,28.841122573170733,78.78520630487805
UTTAR PRADESH,MUZAFFARNAGAR,26.898155202531644,80.9210926329114
UTTAR PRADESH,PANCHSHIL NAGAR,26.9474512,80.8887868
UTTAR PRADESH,PILIBHIT,26.810589589743593,80.9598645
UTTAR PRADESH,PRABUDDH NAGAR,26.952441,80.8890782
UTTAR PRADESH,PRATAPGARH,26.883890506329113,80.93323293670886
UTTAR PRADESH,RAIBAREILLY,28.347638430379746,79.45165181012658
UTTAR PRADESH,RAMABAI NAGAR,26.888316666666665,80.94027526666667
UTTAR PRADESH,RAMPUR,26.808953858974363,80.98106642307691
UTTAR PRADESH,SAHARANPUR,26.808856924999997,80.9722204625
UTTAR PRADESH,SAMBHAL,26.733390800000002,81.0285329
UTTAR PRADESH,SANT KABIRNAGAR,26.877100236842104,80.94832090789474
UTTAR PRADESH,SHAHJAHANPUR,26.883721650000002,80.9425684125
UTTAR PRADESH,SHAMLI,26.9396975,81.0468958
UTTAR PRADESH,SHRAWASTI,26.83892076,80.91123207999999
UTTAR PRADESH,SIDHARTHNAGAR,26.89478592405063,80.97888988607595
UTTAR PRADESH,SITAPUR,27.571335430379747,80.67820112658228
UTTAR PRADESH,SONBHADRA,26.79457370886076,80.98641997468354
UTTAR PRADESH,ST.RAVIDASNAGAR,26.838629739726027,80.93245842465753
UTTAR PRADESH,SULTANPUR,26.83113998734177,80.8377566329114
UTTAR PRADESH,TOTAL,26.87553090410959,80.93791616438357
UTTAR PRADESH,TOTAL DISTRICT(S),26.897038999999996,80.88045633333333
UTTAR PRADESH,UNNAO,26.924087278481014,80.916660278481
UTTAR PRADESH,VARANASI,25.336014962962963,82.98160554320988
UTTAR PRADESH,ZZ TOTAL,26.827114166666664,81.01956616666668
UTTARAKHAND,ALMORA,20.61598324675325,78.91318044155844
UTTARAKHAND,BAGESHWAR,20.616587136363638,78.90735053030302
UTTARAKHAND,CHAMOLI,20.50519937878788,78.94532034848484
UTTARAKHAND,CHAMPAWAT,20.64221512962963,78.85874977777777
UTTARAKHAND,DEHRADUN,30.32700272619048,78.00592891666668
UTTARAKHAND,HARIDWAR,29.95550766666667,78.17526425925925
UTTARAKHAND,NAINITAL,29.38928244444444,79.48702351851853
UTTARAKHAND,PAURI GARHWAL,20.511236166666666,78.95286837179488
UTTARAKHAND,PITHORAGARH,20.570776924242423,79.01566781818181
UTTARAKHAND,RUDRA PRAYAG,20.521988449275362,79.04460428985507
UTTARAKHAND,TEHRI GARHWAL,20.5511466969697,78.82898010606061
UTTARAKHAND,TOTAL,20.625479767123288,78.98898024657535
UTTARAKHAND,TOTAL DISTRICT(S),20.73017666666667,78.913968
UTTARAKHAND,UDHAMSINGH NAGAR,20.560055472222224,79.0654455
UTTARAKHAND,UTTARKASHI,20.597806708333334,78.92464279166667
UTTARAKHAND,ZZ TOTAL,20.558586666666667,79.1992415
WEST BENGAL,24 PARGANAS NORTH,22.971753278481014,87.83119854430379
WEST BENGAL,24 PARGANAS SOUTH,23.014725736842106,87.87911910526316
WEST BENGAL,ALIPURDUAR,23.015255999999997,87.98395266666667
WEST BENGAL,ASANSOL,23.027814208955224,87.93203579104478
WEST BENGAL,ASANSOL-DURGAPUR PC,21.173667833333337,81.23912983333334
WEST BENGAL,BANKURA,22.952854157894734,87.88230739473684
WEST BENGAL,BARRACKPUR PC,23.018953999999997,87.76144833333332
WEST BENGAL,BDN CP,23.068617818181817,87.90569927272728
WEST BENGAL,BIDHANNAGAR PC,22.860207,87.73128833333334
WEST BENGAL,BIRBHUM,22.980811084507042,87.8331368169014
WEST BENGAL,BKP CP,22.982904416666667,88.1050295
WEST BENGAL,BURDWAN,23.219589986666666,87.85595021333333
WEST BENGAL,COOCHBEHAR,23.020192773333335,87.82626705333334
WEST BENGAL,DAKSHIN DINAJPUR,25.625644454545455,88.63947345454545
WEST BENGAL,DARJEELING,23.05004198734177,87.8604758227848
WEST BENGAL,HOOGHLY,22.904507573333333,88.40891202666667
WEST BENGAL,HOWRAH,22.587589957746477,88.25981949295775
WEST BENGAL,HOWRAH CITY,22.57935490909091,88.28330109090909
WEST BENGAL,HOWRAH G. R. P.,22.460609666666667,88.18168733333334
WEST BENGAL,HOWRAH G.R.P.,22.640361062500002,88.266561125
WEST BENGAL,HOWRAH PC,22.53143233333333,88.22991
WEST BENGAL,HOWRAH RURAL,22.630248833333336,88.29420166666667
WEST BENGAL,JALPAIGURI,26.55071855263158,88.71200223684211
WEST BENGAL,JHARGRAM,22.906058636363635,87.88762645454545
WEST BENGAL,JHARGRAM POLICE DISTRICT,22.9145635,87.99112733333334
WEST BENGAL,KHARAGPUR G. R. P.,23.049671,87.9710345
WEST BENGAL,KHARAGPUR G.R.P.,23.05981854166667,88.016166375
WEST BENGAL,KOLKATA,22.55581275531915,88.34799762765958
WEST BENGAL,MALDA,24.999960460526314,88.15442959210527
WEST BENGAL,MIDNAPUR,23.035303499999998,88.07202566666666
WEST BENGAL,MURSHIDABAD,24.162346913580247,88.26789880246915
WEST BENGAL,NADIA,23.466733416666667,88.56511808333333
WEST BENGAL,NORTH 24 PARGANAS,22.891143333333332,87.683408
WEST BENGAL,PASCHIM MEDINIPUR,22.96794033333333,88.08456933333333
WEST BENGAL,PASCHIM MIDNAPUR,22.985159880597013,87.83596485074627
WEST BENGAL,PURAB MEDINIPUR,22.838336,87.789767
WEST BENGAL,PURAB MIDNAPUR,23.039898484375,87.881789984375
WEST BENGAL,PURULIA,22.900618173913042,87.87338375362319
WEST BENGAL,SEALDAH G. R. P.,23.20729366666667,88.14748216666668
WEST BENGAL,SEALDAH G.R.P.,22.95828931914894,87.80587525531915
WEST BENGAL,SILIGURI G. R. P.,23.005875,87.94412999999999
WEST BENGAL,SILIGURI G.R.P.,22.941940612903224,87.85012029032258
WEST BENGAL,SILIGURI PC,22.7807225,87.782392
WEST BENGAL,SILIGURI_PC,22.871577666666667,87.90013033333334
WEST BENGAL,SOUTH 24 PARGANAS,23.124441666666666,87.76319616666667
WEST BENGAL,TOTAL,22.978211674698795,87.807375686747
WEST BENGAL,TOTAL DISTRICT(S),23.086838857142855,87.95629557142857
WEST BENGAL,UTTAR DINAJPUR,25.611600884615385,88.63863335897436
WEST BENGAL,ZZ TOTAL,23.08544842857143,87.99157157142858
