latitude,longitude,district,state,crimeType,severity,year,timeOfDay,caseCount,source
14.978514,75.453676,Dakshin Kannada,Karnataka,KIDNAPPING_ABDUCTION,HIGH,2006,NIGHT,1,synthetic
15.275452,76.059619,Davanagere,Karnataka,CRUELTY_BY_HUSBAND,MEDIUM,2006,NIGHT,1,synthetic
15.438292,76.039422,Dharwad Rural,Karnataka,RAPE,HIGH,2006,NIGHT,1,synthetic
15.317966,76.002219,Dharwad Rural,Karnataka,DOWRY_DEATH,HIGH,2006,MORNING,1,synthetic
15.544013,75.453728,Gadag,Karnataka,CRUELTY_BY_HUSBAND,MEDIUM,2006,EVENING,1,synthetic
17.399016,76.915416,Gulbarga,Karnataka,KIDNAPPING_ABDUCTION,HIGH,2006,MORNING,1,synthetic
17.387247,76.704727,Gulbarga,Karnataka,DOWRY_DEATH,HIGH,2006,NIGHT,1,synthetic
17.267685,76.92965,Gulbarga,Karnataka,CRUELTY_BY_HUSBAND,MEDIUM,2006,AFTERNOON,1,synthetic
15.42846,75.834732,Hassan,Karnataka,DOWRY_DEATH,HIGH,2006,EVENING,1,synthetic
15.631234,75.416344,Haveri,Karnataka,DOWRY_DEATH,HIGH,2006,NIGHT,1,synthetic
15.549834,75.583115,K.G.F.,Karnataka,KIDNAPPING_ABDUCTION,HIGH,2006,MORNING,1,synthetic
15.513041,75.672424,K.G.F.,Karnataka,DOWRY_DEATH,HIGH,2006,NIGHT,1,synthetic
15.424683,75.465501,Kodagu,Karnataka,KIDNAPPING_ABDUCTION,HIGH,2006,MORNING,1,synthetic
15.07753,75.863673,Koppal,Karnataka,DOWRY_DEATH,HIGH,2006,EVENING,1,synthetic
15.62312,75.707158,Mandya,Karnataka,RAPE,HIGH,2006,NIGHT,1,synthetic
15.565095,75.702943,Mandya,Karnataka,KIDNAPPING_ABDUCTION,HIGH,2006,NIGHT,1,synthetic
12.177382,76.641359,Mysore Commr.,Karnataka,DOWRY_DEATH,HIGH,2006,NIGHT,1,synthetic
12.340291,76.565811,Mysore Commr.,Karnataka,CRUELTY_BY_HUSBAND,MEDIUM,2006,EVENING,1,synthetic
12.487232,76.660129,Mysore Rural,Karnataka,CRUELTY_BY_HUSBAND,MEDIUM,2006,MORNING,1,synthetic
15.524092,75.522674,Tumkur,Karnataka,KIDNAPPING_ABDUCTION,HIGH,2006,EVENING,1,synthetic
15.621184,75.711993,Tumkur,Karnataka,ASSAULT_ON_WOMEN,MEDIUM,2006,NIGHT,1,synthetic
15.623998,75.75649,Tumkur,Karnataka,CRUELTY_BY_HUSBAND,MEDIUM,2006,EVENING,1,synthetic
15.635618,75.64859,Tumkur,Karnataka,CRUELTY_BY_HUSBAND,MEDIUM,2006,EVENING,1,synthetic
15.14581,75.755228,Total,Karnataka,ASSAULT_ON_WOMEN,MEDIUM,2006,NIGHT,1,synthetic
15.122397,75.535171,Total,Karnataka,INSULT_TO_MODESTY,MEDIUM,2006,EVENING,1,synthetic
11.193454,76.19294,Alapuzha,Kerala,KIDNAPPING_ABDUCTION,HIGH,2006,AFTERNOON,1,synthetic
11.095452,76.229034,Alapuzha,Kerala,ASSAULT_ON_WOMEN,MEDIUM,2006,EVENING,1,synthetic
10.056446,76.242772,Ernakulam Commr.,Kerala,RAPE,HIGH,2006,NIGHT,1,synthetic
11.099908,76.198361,Idukki,Kerala,KIDNAPPING_ABDUCTION,HIGH,2006,EVENING,1,synthetic
10.941404,76.444082,Idukki,Kerala,DOWRY_DEATH,HIGH,2006,EVENING,1,synthetic
11.966342,75.248926,Kannur,Kerala,INSULT_TO_MODESTY,MEDIUM,2006,NIGHT,1,synthetic
11.004084,76.185877,Kasargod,Kerala,RAPE,HIGH,2006,EVENING,1,synthetic
11.06672,76.153169,Kasargod,Kerala,CRUELTY_BY_HUSBAND,MEDIUM,2006,EVENING,1,synthetic
11.013406,76.254199,Kottayam,Kerala,RAPE,HIGH,2006,NIGHT,1,synthetic
11.016698,76.234245,Kottayam,Kerala,DOWRY_DEATH,HIGH,2006,NIGHT,1,synthetic
10.902223,76.315347,Kottayam,Kerala,DOWRY_DEATH,HIGH,2006,EVENING,1,synthetic
11.375603,75.811932,Kozhikode Commr.,Kerala,KIDNAPPING_ABDUCTION,HIGH,2006,EVENING,1,synthetic
11.222289,75.839185,Kozhikode Commr.,Kerala,DOWRY_DEATH,HIGH,2006,AFTERNOON,1,synthetic
11.188922,75.783851,Kozhikode Commr.,Kerala,CRUELTY_BY_HUSBAND,MEDIUM,2006,EVENING,1,synthetic
11.059921,76.097879,Malappuram,Kerala,ASSAULT_ON_WOMEN,MEDIUM,2006,EVENING,1,synthetic
10.93337,76.240688,Trivandrum Commr.,Kerala,ASSAULT_ON_WOMEN,MEDIUM,2006,MORNING,1,synthetic
11.237489,76.239193,Trivandrum Rural,Kerala,RAPE,HIGH,2006,AFTERNOON,1,synthetic
11.09708,76.129628,Trivandrum Rural,Kerala,KIDNAPPING_ABDUCTION,HIGH,2006,NIGHT,1,synthetic
11.078317,76.070032,Trivandrum Rural,Kerala,INSULT_TO_MODESTY,MEDIUM,2006,NIGHT,1,synthetic
10.615945,76.196153,Wayanadu,Kerala,CRUELTY_BY_HUSBAND,MEDIUM,2006,AFTERNOON,1,synthetic
10.552133,76.318089,Total,Kerala,ASSAULT_ON_WOMEN,MEDIUM,2006,EVENING,1,synthetic
23.107105,78.618571,Anuppur,Madhya Pradesh,DOWRY_DEATH,HIGH,2006,EVENING,1,synthetic
22.968807,78.672766,Anuppur,Madhya Pradesh,DOWRY_DEATH,HIGH,2006,EVENING,1,synthetic
23.028415,78.73539,Anuppur,Madhya Pradesh,INSULT_TO_MODESTY,MEDIUM,2006,EVENING,1,synthetic
22.916632,78.365583,Ashok Nagar,Madhya Pradesh,RAPE,HIGH,2006,NIGHT,1,synthetic
22.787298,78.480818,Ashok Nagar,Madhya Pradesh,INSULT_TO_MODESTY,MEDIUM,2006,AFTERNOON,1,synthetic
22.795841,78.495505,Ashok Nagar,Madhya Pradesh,CRUELTY_BY_HUSBAND,MEDIUM,2006,NIGHT,1,synthetic
23.060268,79.019594,Balaghat,Madhya Pradesh,KIDNAPPING_ABDUCTION,HIGH,2006,AFTERNOON,1,synthetic
22.741397,78.837829,Betul,Madhya Pradesh,KIDNAPPING_ABDUCTION,HIGH,2006,AFTERNOON,1,synthetic
22.734958,78.919727,Betul,Madhya Pradesh,ASSAULT_ON_WOMEN,MEDIUM,2006,MORNING,1,synthetic
22.7361,78.762624,Betul,Madhya Pradesh,CRUELTY_BY_HUSBAND,MEDIUM,2006,NIGHT,1,synthetic
23.367046,77.333289,Bhopal,Madhya Pradesh,DOWRY_DEATH,HIGH,2006,EVENING,1,synthetic
23.009015,77.314767,Bhopal,Madhya Pradesh,CRUELTY_BY_HUSBAND,MEDIUM,2006,EVENING,1,synthetic
23.314139,77.512271,Bhopal Rly.,Madhya Pradesh,ASSAULT_ON_WOMEN,MEDIUM,2006,NIGHT,1,synthetic
23.213834,78.594146,Burhanpur,Madhya Pradesh,KIDNAPPING_ABDUCTION,HIGH,2006,NIGHT,1,synthetic
22.683068,78.497255,Chhatarpur,Madhya Pradesh,RAPE,HIGH,2006,NIGHT,1,synthetic
22.68961,78.392116,Chhatarpur,Madhya Pradesh,RAPE,HIGH,2006,EVENING,1,synthetic
23.107011,78.601815,Chhindwara,Madhya Pradesh,ASSAULT_ON_WOMEN,MEDIUM,2006,EVENING,1,synthetic
23.202035,78.141193,Datiya,Madhya Pradesh,RAPE,HIGH,2006,EVENING,1,synthetic
23.242681,78.350433,Datiya,Madhya Pradesh,KIDNAPPING_ABDUCTION,HIGH,2006,NIGHT,1,synthetic
22.932012,78.891961,Dewas,Madhya Pradesh,RAPE,HIGH,2006,EVENING,1,synthetic
31.398238,75.782799,Dhar,Madhya Pradesh,RAPE,HIGH,2006,EVENING,1,synthetic
31.412947,75.421085,Dhar,Madhya Pradesh,RAPE,HIGH,2006,NIGHT,1,synthetic
31.394437,75.651276,Dhar,Madhya Pradesh,DOWRY_DEATH,HIGH,2006,NIGHT,1,synthetic
23.128582,78.779903,Guna,Madhya Pradesh,RAPE,HIGH,2006,EVENING,1,synthetic
22.879959,78.798651,Guna,Madhya Pradesh,INSULT_TO_MODESTY,MEDIUM,2006,EVENING,1,synthetic
26.165623,78.111109,Gwalior,Madhya Pradesh,INSULT_TO_MODESTY,MEDIUM,2006,EVENING,1,synthetic
26.242287,78.26857,Gwalior,Madhya Pradesh,CRUELTY_BY_HUSBAND,MEDIUM,2006,EVENING,1,synthetic
26.241212,78.082132,Gwalior,Madhya Pradesh,CRUELTY_BY_HUSBAND,MEDIUM,2006,AFTERNOON,1,synthetic
26.165766,78.127612,Gwalior,Madhya Pradesh,CRUELTY_BY_HUSBAND,MEDIUM,2006,AFTERNOON,1,synthetic
22.889735,78.454563,Harda,Madhya Pradesh,ASSAULT_ON_WOMEN,MEDIUM,2006,NIGHT,1,synthetic
23.09048,78.821171,Hoshangabad,Madhya Pradesh,CRUELTY_BY_HUSBAND,MEDIUM,2006,MORNING,1,synthetic
22.563832,75.840086,Indore,Madhya Pradesh,ASSAULT_ON_WOMEN,MEDIUM,2006,NIGHT,1,synthetic
22.757906,75.893338,Indore Rly.,Madhya Pradesh,RAPE,HIGH,2006,EVENING,1,synthetic
22.574261,75.904107,Indore Rly.,Madhya Pradesh,ASSAULT_ON_WOMEN,MEDIUM,2006,EVENING,1,synthetic
22.726363,75.939357,Indore Rly.,Madhya Pradesh,INSULT_TO_MODESTY,MEDIUM,2006,EVENING,1,synthetic
23.25235,79.958467,Jabalpur,Madhya Pradesh,DOWRY_DEATH,HIGH,2006,MORNING,1,synthetic
23.100133,79.910502,Jabalpur,Madhya Pradesh,ASSAULT_ON_WOMEN,MEDIUM,2006,MORNING,1,synthetic
23.153829,79.98434,Jabalpur,Madhya Pradesh,INSULT_TO_MODESTY,MEDIUM,2006,EVENING,1,synthetic
23.203491,80.123873,Jabalpur,Madhya Pradesh,INSULT_TO_MODESTY,MEDIUM,2006,EVENING,1,synthetic
23.202584,80.003921,Jabalpur Rly.,Madhya Pradesh,KIDNAPPING_ABDUCTION,HIGH,2006,EVENING,1,synthetic
22.943837,78.640701,Jhabua,Madhya Pradesh,KIDNAPPING_ABDUCTION,HIGH,2006,EVENING,1,synthetic
23.17326,78.652021,Jhabua,Madhya Pradesh,KIDNAPPING_ABDUCTION,HIGH,2006,NIGHT,1,synthetic
22.903277,78.58912,Katni,Madhya Pradesh,KIDNAPPING_ABDUCTION,HIGH,2006,NIGHT,1,synthetic
23.051335,78.592155,Katni,Madhya Pradesh,CRUELTY_BY_HUSBAND,MEDIUM,2006,AFTERNOON,1,synthetic
22.692708,78.932221,Khandwa,Madhya Pradesh,INSULT_TO_MODESTY,MEDIUM,2006,NIGHT,1,synthetic
23.284091,78.567781,Khargon,Madhya Pradesh,INSULT_TO_MODESTY,MEDIUM,2006,EVENING,1,synthetic
23.046079,78.910951,Mandla,Madhya Pradesh,KIDNAPPING_ABDUCTION,HIGH,2006,NIGHT,1,synthetic
22.715174,78.925047,Mandsaur,Madhya Pradesh,DOWRY_DEATH,HIGH,2006,AFTERNOON,1,synthetic
26.623436,77.930645,Morena,Madhya Pradesh,RAPE,HIGH,2006,EVENING,1,synthetic
26.475427,77.956407,Morena,Madhya Pradesh,KIDNAPPING_ABDUCTION,HIGH,2006,MORNING,1,synthetic
22.93874,78.750669,Narsinghpur,Madhya Pradesh,ASSAULT_ON_WOMEN,MEDIUM,2006,NIGHT,1,synthetic
23.232284,78.842035,Neemuch,Madhya Pradesh,DOWRY_DEATH,HIGH,2006,AFTERNOON,1,synthetic
23.278896,78.461861,Panna,Madhya Pradesh,DOWRY_DEATH,HIGH,2006,NIGHT,1,synthetic
22.967559,78.521454,Raisen,Madhya Pradesh,DOWRY_DEATH,HIGH,2006,AFTERNOON,1,synthetic
23.240742,74.90408,Ratlam,Madhya Pradesh,INSULT_TO_MODESTY,MEDIUM,2006,AFTERNOON,1,synthetic
24.476265,81.323185,Rewa,Madhya Pradesh,ASSAULT_ON_WOMEN,MEDIUM,2006,EVENING,1,synthetic
23.794038,78.751852,Sagar,Madhya Pradesh,DOWRY_DEATH,HIGH,2006,AFTERNOON,1,synthetic
24.587151,80.639161,Satna,Madhya Pradesh,DOWRY_DEATH,HIGH,2006,EVENING,1,synthetic
24.508292,80.905878,Satna,Madhya Pradesh,DOWRY_DEATH,HIGH,2006,NIGHT,1,synthetic
22.944356,78.796367,Seoni,Madhya Pradesh,DOWRY_DEATH,HIGH,2006,AFTERNOON,1,synthetic
23.034481,78.925633,Seoni,Madhya Pradesh,INSULT_TO_MODESTY,MEDIUM,2006,EVENING,1,synthetic
22.691029,78.379011,Shahdol,Madhya Pradesh,RAPE,HIGH,2006,NIGHT,1,synthetic
23.126583,78.923958,Sheopur,Madhya Pradesh,RAPE,HIGH,2006,AFTERNOON,1,synthetic
23.186498,78.86731,Sheopur,Madhya Pradesh,ASSAULT_ON_WOMEN,MEDIUM,2006,NIGHT,1,synthetic
22.887492,78.848969,Shivpuri,Madhya Pradesh,KIDNAPPING_ABDUCTION,HIGH,2006,EVENING,1,synthetic
22.932447,78.762509,Shivpuri,Madhya Pradesh,INSULT_TO_MODESTY,MEDIUM,2006,EVENING,1,synthetic
23.033531,78.698505,Sihore,Madhya Pradesh,DOWRY_DEATH,HIGH,2006,NIGHT,1,synthetic
22.987387,78.50459,Sihore,Madhya Pradesh,INSULT_TO_MODESTY,MEDIUM,2006,NIGHT,1,synthetic
23.058827,78.816222,Tikamgarh,Madhya Pradesh,CRUELTY_BY_HUSBAND,MEDIUM,2006,NIGHT,1,synthetic
23.161999,75.762297,Ujjain,Madhya Pradesh,DOWRY_DEATH,HIGH,2006,NIGHT,1,synthetic
23.061853,75.734146,Ujjain,Madhya Pradesh,ASSAULT_ON_WOMEN,MEDIUM,2006,EVENING,1,synthetic
23.190026,75.710236,Ujjain,Madhya Pradesh,CRUELTY_BY_HUSBAND,MEDIUM,2006,NIGHT,1,synthetic
23.180641,75.670515,Ujjain,Madhya Pradesh,CRUELTY_BY_HUSBAND,MEDIUM,2006,NIGHT,1,synthetic
23.141557,78.438883,Vidisha,Madhya Pradesh,KIDNAPPING_ABDUCTION,HIGH,2006,NIGHT,1,synthetic
22.995688,78.613353,Total,Madhya Pradesh,RAPE,HIGH,2006,EVENING,1,synthetic
23.020184,78.342839,Total,Madhya Pradesh,ASSAULT_ON_WOMEN,MEDIUM,2006,NIGHT,1,synthetic
23.062389,78.491857,Total,Madhya Pradesh,ASSAULT_ON_WOMEN,MEDIUM,2006,AFTERNOON,1,synthetic
23.074143,78.598873,Total,Madhya Pradesh,INSULT_TO_MODESTY,MEDIUM,2006,AFTERNOON,1,synthetic
22.963717,78.649086,Total,Madhya Pradesh,CRUELTY_BY_HUSBAND,MEDIUM,2006,NIGHT,1,synthetic
19.452788,75.916471,Akola,Maharashtra,RAPE,HIGH,2006,NIGHT,1,synthetic
20.916453,77.671746,Amravati Commr.,Maharashtra,RAPE,HIGH,2006,NIGHT,1,synthetic
20.851575,77.68625,Amravati Commr.,Maharashtra,KIDNAPPING_ABDUCTION,HIGH,2006,NIGHT,1,synthetic
21.050717,77.785002,Amravati Rural,Maharashtra,RAPE,HIGH,2006,EVENING,1,synthetic
20.900073,77.670552,Amravati Rural,Maharashtra,INSULT_TO_MODESTY,MEDIUM,2006,NIGHT,1,synthetic
19.962634,75.404702,Aurangabad Commr.,Maharashtra,RAPE,HIGH,2006,EVENING,1,synthetic
19.916582,75.391108,Aurangabad Commr.,Maharashtra,KIDNAPPING_ABDUCTION,HIGH,2006,EVENING,1,synthetic
19.812171,75.361817,Aurangabad Rural,Maharashtra,CRUELTY_BY_HUSBAND,MEDIUM,2006,MORNING,1,synthetic
19.859606,75.315742,Bhandara,Maharashtra,KIDNAPPING_ABDUCTION,HIGH,2006,EVENING,1,synthetic
19.964114,75.426435,Buldhana,Maharashtra,KIDNAPPING_ABDUCTION,HIGH,2006,NIGHT,1,synthetic
19.907955,75.422848,Buldhana,Maharashtra,DOWRY_DEATH,HIGH,2006,NIGHT,1,synthetic
19.914997,75.444367,Buldhana,Maharashtra,DOWRY_DEATH,HIGH,2006,EVENING,1,synthetic
19.548151,75.791771,Chandrapur,Maharashtra,KIDNAPPING_ABDUCTION,HIGH,2006,NIGHT,1,synthetic
19.569072,75.906947,Chandrapur,Maharashtra,ASSAULT_ON_WOMEN,MEDIUM,2006,NIGHT,1,synthetic
19.793793,75.931425,Gondia,Maharashtra,DOWRY_DEATH,HIGH,2006,NIGHT,1,synthetic
19.755311,76.074358,Gondia,Maharashtra,DOWRY_DEATH,HIGH,2006,MORNING,1,synthetic
19.844562,76.037275,Gondia,Maharashtra,CRUELTY_BY_HUSBAND,MEDIUM,2006,NIGHT,1,synthetic
19.81562,75.614423,Jalgaon,Maharashtra,DOWRY_DEATH,HIGH,2006,NIGHT,1,synthetic
19.822601,75.764275,Jalgaon,Maharashtra,DOWRY_DEATH,HIGH,2006,NIGHT,1,synthetic
19.851477,75.689293,Jalna,Maharashtra,RAPE,HIGH,2006,EVENING,1,synthetic
19.84371,75.554634,Jalna,Maharashtra,DOWRY_DEATH,HIGH,2006,NIGHT,1,synthetic
19.799508,75.544026,Jalna,Maharashtra,CRUELTY_BY_HUSBAND,MEDIUM,2006,NIGHT,1,synthetic
19.852994,75.556928,Jalna,Maharashtra,CRUELTY_BY_HUSBAND,MEDIUM,2006,MORNING,1,synthetic
16.605848,74.171182,Kolhapur,Maharashtra,KIDNAPPING_ABDUCTION,HIGH,2006,NIGHT,1,synthetic
16.735713,74.133937,Kolhapur,Maharashtra,ASSAULT_ON_WOMEN,MEDIUM,2006,NIGHT,1,synthetic
19.687425,75.855241,Latur,Maharashtra,ASSAULT_ON_WOMEN,MEDIUM,2006,EVENING,1,synthetic
19.67093,75.762816,Latur,Maharashtra,CRUELTY_BY_HUSBAND,MEDIUM,2006,EVENING,1,synthetic
19.136883,72.803851,Mumbai Commr.,Maharashtra,DOWRY_DEATH,HIGH,2006,EVENING,1,synthetic
21.297706,79.066994,Nagpur Commr.,Maharashtra,RAPE,HIGH,2006,EVENING,1,synthetic
21.019174,79.070487,Nagpur Commr.,Maharashtra,KIDNAPPING_ABDUCTION,HIGH,2006,NIGHT,1,synthetic
21.091284,79.138699,Nagpur Rly.,Maharashtra,DOWRY_DEATH,HIGH,2006,AFTERNOON,1,synthetic
21.110531,79.040952,Nagpur Rural,Maharashtra,RAPE,HIGH,2006,EVENING,1,synthetic
19.800649,75.535537,Nanded,Maharashtra,CRUELTY_BY_HUSBAND,MEDIUM,2006,NIGHT,1,synthetic
19.829983,75.903371,Nandurbar,Maharashtra,INSULT_TO_MODESTY,MEDIUM,2006,NIGHT,1,synthetic
19.94869,75.428928,Nasik Commr.,Maharashtra,ASSAULT_ON_WOMEN,MEDIUM,2006,AFTERNOON,1,synthetic
19.859065,75.926964,Nasik Rural,Maharashtra,RAPE,HIGH,2006,AFTERNOON,1,synthetic
19.205638,72.881146,Navi Mumbai,Maharashtra,KIDNAPPING_ABDUCTION,HIGH,2006,NIGHT,1,synthetic
19.841081,75.470554,Parbhani,Maharashtra,RAPE,HIGH,2006,EVENING,1,synthetic
19.948072,75.64482,Parbhani,Maharashtra,CRUELTY_BY_HUSBAND,MEDIUM,2006,MORNING,1,synthetic
18.595837,73.867586,Pune Commr.,Maharashtra,ASSAULT_ON_WOMEN,MEDIUM,2006,NIGHT,1,synthetic
18.440168,73.829636,Pune Rly.,Maharashtra,ASSAULT_ON_WOMEN,MEDIUM,2006,NIGHT,1,synthetic
18.556115,73.796436,Pune Rly.,Maharashtra,INSULT_TO_MODESTY,MEDIUM,2006,AFTERNOON,1,synthetic
18.565783,73.892011,Pune Rural,Maharashtra,KIDNAPPING_ABDUCTION,HIGH,2006,MORNING,1,synthetic
19.66336,76.042193,Raigad,Maharashtra,RAPE,HIGH,2006,EVENING,1,synthetic
19.644326,75.695945,Ratnagiri,Maharashtra,INSULT_TO_MODESTY,MEDIUM,2006,AFTERNOON,1,synthetic
19.779131,75.72772,Satara,Maharashtra,DOWRY_DEATH,HIGH,2006,NIGHT,1,synthetic
19.543028,75.667128,Satara,Maharashtra,DOWRY_DEATH,HIGH,2006,NIGHT,1,synthetic
19.539572,75.721572,Satara,Maharashtra,CRUELTY_BY_HUSBAND,MEDIUM,2006,EVENING,1,synthetic
19.662548,75.681354,Sindhudurg,Maharashtra,RAPE,HIGH,2006,NIGHT,1,synthetic
19.649866,75.656659,Sindhudurg,Maharashtra,DOWRY_DEATH,HIGH,2006,EVENING,1,synthetic
17.716726,75.865558,Solapur Commr.,Maharashtra,DOWRY_DEATH,HIGH,2006,NIGHT,1,synthetic
17.746989,75.87804,Solapur Commr.,Maharashtra,CRUELTY_BY_HUSBAND,MEDIUM,2006,EVENING,1,synthetic
17.523488,75.947783,Solapur Rural,Maharashtra,KIDNAPPING_ABDUCTION,HIGH,2006,NIGHT,1,synthetic
17.480008,75.838581,Solapur Rural,Maharashtra,ASSAULT_ON_WOMEN,MEDIUM,2006,NIGHT,1,synthetic
19.023168,72.999616,Thane Commr.,Maharashtra,ASSAULT_ON_WOMEN,MEDIUM,2006,EVENING,1,synthetic
19.178343,72.934692,Thane Commr.,Maharashtra,CRUELTY_BY_HUSBAND,MEDIUM,2006,NIGHT,1,synthetic
19.872242,75.610246,Washim,Maharashtra,KIDNAPPING_ABDUCTION,HIGH,2006,NIGHT,1,synthetic
19.80741,75.392975,Washim,Maharashtra,DOWRY_DEATH,HIGH,2006,MORNING,1,synthetic
19.807629,75.825068,Total,Maharashtra,INSULT_TO_MODESTY,MEDIUM,2006,MORNING,1,synthetic
19.851666,75.787039,Total,Maharashtra,IMPORTATION_OF_GIRLS,CRITICAL,2006,NIGHT,1,synthetic
21.371313,79.438204,Bishnupur,Manipur,RAPE,HIGH,2006,NIGHT,1,synthetic
21.308255,79.416443,Bishnupur,Manipur,RAPE,HIGH,2006,NIGHT,1,synthetic
21.411459,79.208626,Garo Hills South,Meghalaya,ASSAULT_ON_WOMEN,MEDIUM,2006,AFTERNOON,1,synthetic
19.830364,78.296707,Jaintia Hills,Meghalaya,ASSAULT_ON_WOMEN,MEDIUM,2006,MORNING,1,synthetic
19.910927,78.905418,Khasi Hills East,Meghalaya,ASSAULT_ON_WOMEN,MEDIUM,2006,EVENING,1,synthetic
20.144792,79.389764,Total,Meghalaya,RAPE,HIGH,2006,NIGHT,1,synthetic
20.058775,79.41315,Total,Meghalaya,ASSAULT_ON_WOMEN,MEDIUM,2006,MORNING,1,synthetic
20.287002,78.323046,Lawngtlai,Mizoram,RAPE,HIGH,2006,EVENING,1,synthetic
20.126674,79.459464,Lunglei,Mizoram,ASSAULT_ON_WOMEN,MEDIUM,2006,EVENING,1,synthetic
20.344548,79.555212,Lunglei,Mizoram,ASSAULT_ON_WOMEN,MEDIUM,2006,EVENING,1,synthetic
20.952655,79.217671,Saiha,Mizoram,KIDNAPPING_ABDUCTION,HIGH,2006,EVENING,1,synthetic
20.500672,79.40849,Total,Mizoram,RAPE,HIGH,2006,NIGHT,1,synthetic
19.989737,79.245861,Dimapur,Nagaland,RAPE,HIGH,2006,EVENING,1,synthetic
21.312353,78.676762,Phek,Nagaland,RAPE,HIGH,2006,NIGHT,1,synthetic
20.897219,79.490745,Total,Nagaland,KIDNAPPING_ABDUCTION,HIGH,2006,EVENING,1,synthetic
20.726481,85.146184,Angul,Odisha,KIDNAPPING_ABDUCTION,HIGH,2006,NIGHT,1,synthetic
20.799889,85.04326,Balasore,Odisha,ASSAULT_ON_WOMEN,MEDIUM,2006,MORNING,1,synthetic
20.817983,85.195367,Balasore,Odisha,INSULT_TO_MODESTY,MEDIUM,2006,NIGHT,1,synthetic
20.604025,85.043603,Balasore,Odisha,INSULT_TO_MODESTY,MEDIUM,2006,EVENING,1,synthetic
20.841296,85.293821,Balasore,Odisha,CRUELTY_BY_HUSBAND,MEDIUM,2006,EVENING,1,synthetic
21.019371,84.878776,Baragarh,Odisha,KIDNAPPING_ABDUCTION,HIGH,2006,NIGHT,1,synthetic
19.319007,84.811707,Berhampur,Odisha,ASSAULT_ON_WOMEN,MEDIUM,2006,NIGHT,1,synthetic
19.306241,84.855163,Berhampur,Odisha,INSULT_TO_MODESTY,MEDIUM,2006,NIGHT,1,synthetic
19.482761,84.908203,Berhampur,Odisha,INSULT_TO_MODESTY,MEDIUM,2006,MORNING,1,synthetic
19.335298,84.653518,Berhampur,Odisha,CRUELTY_BY_HUSBAND,MEDIUM,2006,EVENING,1,synthetic
21.037688,85.356503,Bhadrak,Odisha,RAPE,HIGH,2006,NIGHT,1,synthetic
20.943907,85.315408,Bhadrak,Odisha,CRUELTY_BY_HUSBAND,MEDIUM,2006,NIGHT,1,synthetic
20.887476,85.342603,Bolangir,Odisha,DOWRY_DEATH,HIGH,2006,EVENING,1,synthetic
20.898009,85.01754,Bolangir,Odisha,CRUELTY_BY_HUSBAND,MEDIUM,2006,EVENING,1,synthetic
20.866965,85.100319,Boudh,Odisha,CRUELTY_BY_HUSBAND,MEDIUM,2006,EVENING,1,synthetic
21.24788,85.137972,Deogarh,Odisha,ASSAULT_ON_WOMEN,MEDIUM,2006,EVENING,1,synthetic
21.289051,85.275057,Deogarh,Odisha,ASSAULT_ON_WOMEN,MEDIUM,2006,AFTERNOON,1,synthetic
20.752953,85.425295,Gajapati,Odisha,RAPE,HIGH,2006,NIGHT,1,synthetic
20.880274,85.275367,Gajapati,Odisha,DOWRY_DEATH,HIGH,2006,NIGHT,1,synthetic
21.145566,84.913371,Ganjam,Odisha,KIDNAPPING_ABDUCTION,HIGH,2006,EVENING,1,synthetic
21.080698,84.952212,Ganjam,Odisha,CRUELTY_BY_HUSBAND,MEDIUM,2006,EVENING,1,synthetic
20.792636,85.26593,Jajpur,Odisha,DOWRY_DEATH,HIGH,2006,EVENING,1,synthetic
20.796495,85.369918,Jajpur,Odisha,INSULT_TO_MODESTY,MEDIUM,2006,EVENING,1,synthetic
21.100297,84.939145,Jharsuguda,Odisha,KIDNAPPING_ABDUCTION,HIGH,2006,NIGHT,1,synthetic
21.276274,84.891012,Jharsuguda,Odisha,KIDNAPPING_ABDUCTION,HIGH,2006,NIGHT,1,synthetic
21.186335,84.96703,Jharsuguda,Odisha,KIDNAPPING_ABDUCTION,HIGH,2006,NIGHT,1,synthetic
20.994279,85.236483,Kalahandi,Odisha,DOWRY_DEATH,HIGH,2006,EVENING,1,synthetic
20.925554,85.288123,Kalahandi,Odisha,ASSAULT_ON_WOMEN,MEDIUM,2006,AFTERNOON,1,synthetic
21.16556,85.142113,Kandhamal,Odisha,ASSAULT_ON_WOMEN,MEDIUM,2006,EVENING,1,synthetic
21.232591,84.886748,Kendrapara,Odisha,INSULT_TO_MODESTY,MEDIUM,2006,EVENING,1,synthetic
20.599488,85.037078,Keonjhar,Odisha,CRUELTY_BY_HUSBAND,MEDIUM,2006,EVENING,1,synthetic
20.930961,85.107051,Khurda,Odisha,DOWRY_DEATH,HIGH,2006,NIGHT,1,synthetic
21.08402,85.36234,Khurda,Odisha,CRUELTY_BY_HUSBAND,MEDIUM,2006,NIGHT,1,synthetic
21.119466,85.221324,Koraput,Odisha,DOWRY_DEATH,HIGH,2006,NIGHT,1,synthetic
20.953809,85.165976,Koraput,Odisha,CRUELTY_BY_HUSBAND,MEDIUM,2006,NIGHT,1,synthetic
20.942837,84.685544,Malkangir,Odisha,DOWRY_DEATH,HIGH,2006,MORNING,1,synthetic
20.759617,85.341984,Mayurbhanj,Odisha,ASSAULT_ON_WOMEN,MEDIUM,2006,NIGHT,1,synthetic
